Ticker,Net cash flow / Change in cash,Average Payables,Average Receivables,currentRatio,SG&A to Revenue,daysOfPayablesOutstanding,daysOfInventoryOutstanding,eBITperRevenue,Intangibles to Total Assets,Debt to Assets,Debt to Equity,Payout Ratio,ROE,R&D to Revenue,PE ratio,returnOnAssets,Dividend Yield,Name
FGP,0.11557882138849246,-0.22132559730552637,-0.12073015957184331,-0.3695263202437816,-0.13282584763832425,-0.0570430409746679,-0.04866440252736836,0.05490406466154895,0.09426233933526319,3.5642679488340896,-0.1269872028314901,-0.2547993742106936,-0.008789349091906509,-0.06336238125970449,-0.336520876258452,-0.1194924710084373,1.9243865270669411,
TRVG,-0.09256580015554519,-0.22690556323645922,-0.12490532959455575,2.1938259534056095,-0.14007409667938175,-0.05390816144840162,-0.046351460320957466,0.055925264330262396,1.5571036431842635,-0.6440924787245627,-0.05376931787613045,-0.16523807271248564,-0.11872758755899458,-0.06336238125970449,-0.336520876258452,-0.07003401554066394,-0.38395929440258336,trivago N.V.
RELX,-0.04404162931145728,1.2873372996054953,0.11835455795621827,-0.8817676577877698,-0.0324016338251993,-0.01815329663242887,-0.043917071090254646,0.10610151779844877,2.1720032246649437,0.3195693299835853,0.029822745678552254,0.27977691369289565,0.13740554552042866,-0.06336238125970449,7.583104157173218e-05,-0.17292778398157016,0.23597560235858445,RELX PLC
ICON,-0.09141946472360994,-0.22798862085138685,-0.13004235556139235,-0.3425334650023067,0.038918923532992485,-0.03771828095808891,-0.0454735250561363,0.0306454177578117,1.4314179941662108,2.068468726089233,-0.1851033125145351,-0.16523807271248564,0.12584370072744427,-0.06336238125970449,-0.336520876258452,-0.40173064172462364,-0.38395929440258336,"Iconix Brand Group, Inc."
RGS,-0.1328634759799617,-0.22482657868656467,-0.13164635468113875,-0.0027003387570720704,-0.10109400927919082,-0.05488655133988344,-0.049083287285932774,0.05490836136264574,1.0753086552817286,-0.6771551139834048,-0.05262382217302366,-0.16523807271248564,-0.1032580809370225,-0.06336238125970449,1.4605203943852563,-0.05651566782655008,-0.38395929440258336,Regis Corporation
CCO,-0.02514856729496283,-0.02505945476343147,-0.059457323421600504,-0.306542991347007,-0.07146471644341759,-0.03728113583591149,-0.04283562020590333,0.07486680808793086,0.7820421409062728,2.34978614850714,-0.1341028668177382,-0.24491273703231992,-0.0697005314159216,-0.06336238125970449,-0.336520876258452,-0.08122263702962317,-0.09587190120180539,"Clear Channel Outdoor Holdings, Inc."
TSG,0.26441930211187503,-0.13688401912727394,-0.12210863291658886,-0.5577841824407345,0.034049870742053075,-0.04040101816272093,-0.04835118092895915,0.08406102331874787,2.796503793223392,0.4016558726951932,-0.01613298871557943,-0.16523807271248564,-0.11852616169152098,-0.05312018346558945,-0.336520876258452,-0.19328692016572407,-0.38395929440258336,
ATR,-0.6796207700238138,-0.07281859755302009,-0.08141052567966144,0.066512110580043,-0.0970549086685252,-0.04209650905465845,-0.04535212802032936,0.08059735835268211,0.16888819343973188,-0.8381929495113857,-0.05487921907998816,0.08076472296116344,-0.053425321324055135,-0.06336238125970449,0.11472623616524087,-0.04296764207135143,-0.12869198397151613,"AptarGroup, Inc."
ABG,-0.04072792171331973,-0.13803015512303238,-0.12234188388388255,-0.444967890021237,-0.10967018180868635,-0.05518355949878393,-0.04961886391415409,0.06990288462139149,-0.6807991629427272,1.002483761709324,0.06936176261714506,-0.16523807271248564,0.03443664206792694,-0.06336238125970449,-0.21718298247415582,-0.03870884317568659,-0.38395929440258336,"Asbury Automotive Group, Inc."
CATO,-0.0008576256993369122,-0.21168355877160036,-0.13233210255699215,0.583529107128292,-0.05339942398612541,-0.050381348585596154,-0.04929936251231756,0.06542319708661071,-1.0805493521807,-0.9764289676194755,-0.05861016977400547,2.092404605313769,-0.09802100838270904,-0.06336238125970449,0.15913166035451398,-0.05696083844282167,1.7529927614917948,The Cato Corporation
CHUY,-0.046678754599097816,-0.2421003116647985,-0.13500372325161,-0.809717498027833,-0.1229494166930665,-0.05761041463307492,-0.049933516432946246,0.06359732508989493,-0.3181436965052216,-0.9764289676194755,-0.05861016977400547,-0.16523807271248564,-0.09705416421883577,-0.06336238125970449,0.4680389590625005,-0.05658986292926201,-0.38395929440258336,"Chuy's Holdings, Inc."
CTRN,-0.04698582098785273,-0.2180232864496855,-0.13524046301542306,0.20908975621449988,-0.04958164395686612,-0.050079936681341294,-0.050051158083818034,0.06753332692403065,-1.0805493521807,-0.9764289676194755,-0.05861016977400547,0.002253192427020112,-0.080537243086001,-0.06336238125970449,-0.025536235832409757,-0.04902196245264503,-0.1305153219031648,"Citi Trends, Inc."
HI,-0.060488212471159035,-0.18266584267395264,-0.10184271233518623,-0.4754213677295676,-0.08084317608051107,-0.049131565654025114,-0.04568581365478283,0.07809633251708652,1.4218170070884428,-0.449706985219991,-0.0433595447775583,0.23313524888668608,-0.06635686201585991,-0.06336238125970449,0.3095099483985177,-0.009194031316880352,-0.0940485632701549,"Hillenbrand, Inc."
WBAI,-0.06517929879022838,-0.24433539852701536,-0.13415763421010143,-0.6656171785079597,0.614352435189466,-0.05905976062495496,-0.038258005923903465,-0.5744467132712269,0.12612016009331134,-0.9667381952160218,-0.058487206958417734,-0.16523807271248564,-0.27152925062446365,0.19191270081696984,-0.336520876258452,-0.0794567935850792,-0.38395929440258336,500.com Limited
CHDN,0.0801083886763451,-0.22676270377858063,-0.13133301091375083,-0.6186911378573956,-0.11525852648919632,-0.05490017848523003,-0.04940017054086777,0.13718680494322247,0.44207991665258206,0.484597483560047,0.0018487051323426813,-0.12801779157037324,0.1917099593913098,-0.06336238125970449,-0.19401792835883502,0.009859271059543585,-0.2617956529820003,Churchill Downs Incorporated
RICK,-0.03475149996181207,-0.24347119043315563,-0.1347167946578686,-0.5176409618252077,0.024118109651443766,-0.057537777299979734,-0.04904390885687907,0.09153828497985908,0.44295273365965204,0.2391929235784691,-0.02895348017238479,-0.1338334604988283,-0.05157220334329806,-0.06336238125970449,-0.13833229917749754,-0.04228504712640167,-0.30920243920491314,"RCI Hospitality Holdings, Inc."
FRGI,-0.04348725440115902,-0.23795586721789766,-0.1343266475271047,-0.6096935194435706,-0.10864657411968204,-0.05693169961295817,-0.04976946047375791,0.06442097949048568,0.20685573324726853,-0.4334606903083185,-0.047860631000783,-0.16523807271248564,-0.09552332762603646,-0.06336238125970449,0.4639261816552837,-0.05561048757346452,-0.38395929440258336,"Fiesta Restaurant Group, Inc."
SKY,0.002380787419106105,-0.23727260052100252,-0.13251247333704258,-0.18057633355345756,-0.10823159802954517,-0.05597562203127184,-0.04915182774741961,0.06991826392159772,-1.0286167402600461,-0.33370273909629494,-0.039790387261945906,-0.16523807271248564,-0.06704170996527015,-0.06336238125970449,0.6372046178462394,-0.0463509387550155,-0.38395929440258336,Skyline Champion Corporation
MOV,-0.10479675508557168,-0.23537419328022702,-0.1277672116712235,2.0536015310486144,-0.01591325051042727,-0.05522906486744578,-0.04671419551375283,0.07529100460141129,-0.5167095656136032,-0.8661251758507522,-0.05688869035577719,-0.6235127842747443,-0.12162812005061434,-0.06336238125970449,-0.336520876258452,-0.06622038726127068,-0.07399184602199947,"Movado Group, Inc."
CRWS,-0.05675934609289915,-0.2427858379564684,-0.13372692340542838,2.7837928715551783,-0.0838863340748482,-0.05427399036109017,-0.04503758797562846,0.0757325469622964,0.029673880812097403,-0.4998709835437514,-0.050824682029161024,0.45529380195366936,-0.07763671059438124,-0.06336238125970449,-0.044675317886080944,-0.04774580668599981,0.6134065542102365,"Crown Crafts, Inc."
LQDT,-0.09688126595322281,-0.22947091502363862,-0.13441969871427079,-0.22902504808943813,-0.06139462998942931,-0.041178964244822876,-0.04955644079351835,0.04631041460492351,0.3722545560869973,-0.9764289676194755,-0.05861016977400547,-0.16523807271248564,-0.1446712392895936,0.07737685441882046,-0.336520876258452,-0.09437000923017738,-0.38395929440258336,"Liquidity Services, Inc."
TSQ,-0.04558269818368097,-0.23967107346693378,-0.12905946190199083,0.3260587955942243,-0.1225897707482812,-0.05628229396469998,-0.04674293264406352,0.06335646144242048,2.0397714480938673,0.6268238197166179,-0.005804112206209741,-0.2670122789604492,-0.14757177178121336,-0.06336238125970449,-0.336520876258452,-0.08530336767877938,0.9561940853605292,"Townsquare Media, Inc."
PBPB,-0.054027023874441076,-0.2429904181910768,-0.1347508353439074,-0.330075224121626,0.013494721743939642,-0.058249471479750334,-0.049795529468682063,0.057793937132996506,-0.9203874313833899,-0.9764289676194755,-0.05861016977400547,-0.16523807271248564,-0.1461617907088982,-0.06336238125970449,-0.336520876258452,-0.074070229128193,-0.38395929440258336,Potbelly Corporation
TACO,-0.049024400624308954,-0.2382195445466155,-0.13484328845167018,-1.021507592999405,-0.032595289333929835,-0.05550662315103112,-0.04986597574115928,0.07710166569498415,2.2261178791032723,-0.3157463078781307,-0.0452363456470553,-0.16523807271248564,-0.06031408599165207,-0.06336238125970449,-0.1960219345263253,0.0007184344054336615,-0.38395929440258336,"Del Taco Restaurants, Inc."
NDLS,-0.04367917089413084,-0.24059316195002425,-0.13484812292684697,-0.9218416659539594,-0.08455029581906721,-0.056921840116414775,-0.049929548596949876,0.04956873686655628,-0.892893695660691,-0.08972329270346013,-0.006613078098234307,-0.16523807271248564,-0.5296363572051281,-0.06336238125970449,-0.336520876258452,-0.10318438743235481,-0.38395929440258336,Noodles & Company
UNF,-0.15849356821543545,-0.22031573225618506,-0.11590400766672561,1.46667996066988,-0.08125815217064795,-0.05519094800487849,-0.047351686165754824,0.08099960394909198,0.0554219825206566,-0.9764289676194755,-0.05861016977400547,-0.15011733349850245,-0.06349661469773488,-0.06336238125970449,-0.019304210678242825,-0.03921336987412772,-0.36207923922277746,UniFirst Corporation
CLUB,-0.017783238775799848,-0.24330658764456248,-0.13497800583726735,-0.8194072409350291,-0.12444333061755927,-0.05831973568340455,-0.049894169246695666,0.06727297120143412,-0.5577319649458841,1.2530187306103775,-0.149275831088551,-0.16523807271248564,-0.10901886074676731,-0.06336238125970449,-0.336520876258452,-0.060566720434621524,-0.38395929440258336,
RUTH,-0.04440845356742376,-0.24072300174208242,-0.13319194137916116,-1.0055887296518686,-0.10712499512251349,-0.057031713563006375,-0.04906915304180084,0.08165509103022708,0.3988754748026262,-0.517542392044167,-0.04389022640272642,0.01621079785531227,0.07770291840125512,-0.06336238125970449,-0.0952529014739574,0.03153908007196988,-0.030231735662387644,"Ruth's Hospitality Group, Inc."
HABT,-0.05065498001274361,-0.23946684086229075,-0.1344467119673206,-0.6013880255231169,-0.02042265735658136,-0.055721403598064684,-0.04961741424808928,0.06335911739797362,-0.7667716381391034,-0.9764289676194755,-0.05861016977400547,-0.16523807271248564,-0.09955184497550836,-0.06336238125970449,0.8019970831860601,-0.05807376498350063,-0.38395929440258336,
CSS,-0.03039712797682921,-0.23828594186999733,-0.12966352209934118,1.4832909485107875,-0.059651730410854406,-0.05398138594754406,-0.04607556762371722,0.040841314621500785,-0.3988792696591789,-0.6606237963539837,-0.05344896738288872,-0.2815514512815869,-0.1665863736707207,-0.06336238125970449,-0.336520876258452,-0.08433883134352428,0.45295281622499317,
SRI,-0.024395117359591975,-0.2152596282251542,-0.12120981925330368,0.2346983624692324,-0.09580998039811454,-0.04999858971854524,-0.046389251615612616,0.07592091169070718,-0.31028834344159334,-0.4745039616641225,-0.047355836284159666,-0.16523807271248564,-0.031993609024864644,-0.03268777872910615,-0.14235078801970175,-0.03262484475330823,-0.38395929440258336,"Stoneridge, Inc."
BNED,-0.05270919728936791,-0.1781725515568232,-0.12596524826897912,-0.23317779504966488,-0.0856292336534231,-0.05144504881069297,-0.04901554664020583,0.04189315315884032,0.0466938124499585,-0.43773603107454845,-0.04502925037869701,-0.16523807271248564,-0.32599480518932367,-0.06336238125970449,-0.336520876258452,-0.17881887513689748,-0.38395929440258336,"Barnes & Noble Education, Inc."
MED,-0.03690807270135468,-0.22739486887056934,-0.13516136701433434,0.3994239918915661,0.03156001420123179,-0.04830786955074163,-0.05000513118626019,0.08618471375766697,-1.0805493521807,-0.9764289676194755,-0.05861016977400547,0.10751680003205671,0.09740236824017269,-0.06336238125970449,0.06414416264569715,0.01822847864544942,-0.064875156363747,"Medifast, Inc."
MCRI,-0.04398197247193082,-0.23697589834557645,-0.13455940009489561,-0.7266625588232951,-0.06432712769306326,-0.048531188370712276,-0.04941149293271881,0.09255421778860007,-0.8139037565208732,-0.38472180557330127,-0.04845602989731308,-0.16523807271248564,-0.06297290744230354,-0.06336238125970449,-0.037662044621809526,-0.04666255818640561,-0.38395929440258336,"Monarch Casino & Resort, Inc."
AGS,0.027312872261623065,-0.23977657916141748,-0.13137886366800514,0.929591353813867,-0.07893428606588145,-0.05442080633815457,-0.046477450048823185,0.06720495840680621,1.7486869762360864,1.0808650090901997,0.06717108298154255,-0.16523807271248564,-0.17041346515271905,-0.005496563265541853,-0.336520876258452,-0.07653350653822913,-0.38395929440258336,"PlayAGS, Inc."
JAKK,-0.0519372665065257,-0.22565202603928788,-0.12204608377899193,-0.06845216562733131,-0.049858294683624044,-0.050005219801828774,-0.04513961447350037,0.05344767860782205,-0.4097894822475515,0.4119166905341442,0.047898279569949215,-0.16523807271248564,-0.44499720769272355,-0.06336238125970449,-0.336520876258452,-0.11018840512836112,-0.38395929440258336,"JAKKS Pacific, Inc."
CMPR,-0.019503379194288017,-0.195698142444953,-0.13004459835915477,-0.9259944129141862,-0.04493391174733307,-0.053809223969440045,-0.04956184579845828,0.06984403904792791,1.0517425960908438,0.6271088424343666,0.26254605349618004,-0.16523807271248564,0.07951575120851748,-0.014075053803760035,1.2216874592083098,-0.033826805417241514,-0.38395929440258336,Cimpress plc
PRTS,-0.04700998824993066,-0.23216174477042908,-0.13493160484356,-0.42766477768695815,-0.06424413247503588,-0.04855900536220073,-0.049757506977283816,0.06006925604639801,-1.0805493521807,-0.7102177492422469,-0.05098000348042974,-0.16523807271248564,-0.1592947572681766,-0.05582370775642185,-0.336520876258452,-0.08893892771166402,-0.38395929440258336,"CarParts.com, Inc."
RLH,-0.08148387680227621,-0.24269771376025223,-0.133583882748135,-0.47680561671630994,-0.07464619980113368,-0.055561425315441094,-0.04693266393885668,0.07234929634580184,0.30853891457090143,-0.47250880263988204,-0.04998659336502357,-0.16523807271248564,-0.10382207336594858,-0.06336238125970449,1.1975391100578574,-0.058266672250551654,-0.38395929440258336,Red Lion Hotels Corporation
WPP,0.43132964252610995,-7.325276526724431,1.5606227518724496,-2.1026060516451412,-0.11334963647456668,-0.14994560283736183,-0.03063655529928019,0.08049765108236231,2.533349465591844,-2.16696885965554,-0.08157832938036702,0.38457526778365586,-0.0629326222688088,-0.06336238125970449,-0.18481057515315902,-0.054720146340921344,1.3153916578956766,WPP plc
OXM,-0.04640864990528562,-0.2191162350607454,-0.12896955063169216,-0.05945454721350627,-0.002412695044640771,-0.05344748075383028,-0.048632972267428645,0.07574646996521263,0.45037167821974533,-0.7900241102118657,-0.05516073921041271,-0.004725610287125935,-0.047583971167320875,-0.06336238125970449,-0.044102103276559834,-0.02787635817974463,-0.1268686460398638,"Oxford Industries, Inc."
CMT,-0.08122798814498045,-0.23750446970789088,-0.1319852165030682,0.11288445163591002,-0.11149607660528861,-0.05062649041032292,-0.04620307575181462,0.06027032450282796,-0.28061256520121985,-0.14929304071292557,-0.039512102995089456,-0.25887034246061214,-0.12803346263627466,-0.06336238125970449,-0.336520876258452,-0.0665320066926608,-0.1268686460398638,"Core Molding Technologies, Inc."
RDI,-0.04661478243477387,-0.23381733248040773,-0.13418908926434173,-1.0249682154662607,-0.11561817243398162,-0.05151090926899281,-0.04945809469785408,0.07575575192197476,-0.8139037565208732,0.08015024707472858,-0.028723733859049812,-0.16523807271248564,-0.07574330744012943,-0.06336238125970449,0.01446606203516322,-0.05328076134830987,-0.38395929440258336,"Reading International, Inc."
LCUT,-0.04577887948760772,-0.23327589880937535,-0.12361155661717464,1.3296393109823916,-0.048724026703916574,-0.05422222188792432,-0.04599523612833252,0.06683477364011875,1.0063561117232138,0.25458415033689563,-0.02318069956689747,-1.2702151691189472,-0.11107340459499797,-0.06336238125970449,-0.336520876258452,-0.06163512991367333,-0.07399184602199947,"Lifetime Brands, Inc."
JAX,-0.04858654669960288,-0.24212412431742497,-0.13508122437428985,-0.9121519230467632,-0.11666944519566172,-0.05679841292023249,-0.04988650226280977,0.0643979750720961,-0.04582479029944113,-0.7335896120976353,-0.05438413195406912,-0.16523807271248564,-0.09443562794167905,-0.06336238125970449,0.11967863079423664,-0.05427497572464976,-0.38395929440258336,"J. Alexander's Holdings, Inc."
DLB,0.36790636153688727,-0.15978188349992029,-0.1232847062232618,2.361596930598777,-0.02031199706587819,-0.03886349940274556,-0.046817984105720765,0.10762073294881463,-0.30068735636382543,-0.9764289676194755,-0.05861016977400547,0.1499711832097787,-0.08774828914155569,0.041711130120531535,0.5509380640791447,-0.05014972801386638,-0.21803554262238847,"Dolby Laboratories, Inc."
NATH,-0.04524293491093827,-0.24235842691407078,-0.13427107598254645,1.4860594464842718,-0.10424782756423111,-0.05343368235171991,-0.04775250633555468,0.0911378978991565,-1.001559413040882,4.175071632969423,-0.11399844646914363,4.450658355802297,-0.12110441279518301,-0.06336238125970449,1.3786809132420872,-0.054185941601395435,0.8796138922312086,"Nathan's Famous, Inc."
MCS,-0.04416820255029607,-0.22886708177382592,-0.13260323188649595,-0.9502187701821765,-0.1025602581310078,-0.054330162579610396,-0.049222755159064886,0.08137304292512787,-0.8902752446394815,-0.207437675133648,-0.04098118505500607,0.012721396498239232,-0.06466488472908173,-0.06336238125970449,-0.04246028493022911,-0.05022392311657831,-0.09951857706510642,The Marcus Corporation
YTRA,-0.025836241310844953,-0.22242516701707074,-0.13068356594635078,-1.2612595175031713,0.019304387005855937,-0.022245281280964174,-0.042646282570429475,0.008770213639454674,-0.24439065940782276,-0.027303317516508458,-0.6151107503519785,-0.16523807271248564,7.148919136755781,-0.06336238125970449,-0.336520876258452,-0.05580339484051554,-0.38395929440258336,"Yatra Online, Inc."
SMP,-0.05463831344464762,-0.21437890770794038,-0.12040849253275922,-0.060838796200248575,-0.0814794727520543,-0.05134408071581799,-0.04676107221555557,0.07265073968514009,-0.48136047682727584,-0.8099757004542705,-0.05520280543679799,0.08425412431823648,-0.07151336422318395,-0.06336238125970449,0.04296814825897574,-0.04097921331867168,-0.07581518395365001,"Standard Motor Products, Inc."
SECO,0.05508363831766162,-0.2234287363516772,-0.13037826522588744,-0.9446817742352074,-0.1132943063292151,-0.05079588781495446,-0.04767168745244129,0.06963214727557594,-1.043018220876698,-0.8755309255364574,-0.05567524151774034,-0.16523807271248564,-0.06728342100623846,-0.05561574434943474,-0.024891182316212374,-0.05936475977068824,-0.38395929440258336,Secoo Holding Limited
RCKY,-0.03661664395276784,-0.23972478229658034,-0.13065005407511288,2.359520557118663,-0.0645761133471454,-0.05427386803483032,-0.04587499507624107,0.07426461289152704,-0.36527581488699135,-0.9764289676194755,-0.05861016977400547,-0.025662018429564174,-0.06990195728339518,-0.06336238125970449,-0.13798657443911796,-0.04394701742714893,-0.05393512877384404,"Rocky Brands, Inc."
SYX,0.11181015010798656,-0.20797330415142146,-0.127405622831968,-0.3632971998034412,-0.06443778798376644,-0.04899392414644899,-0.0479125819616254,0.107417919081577,-1.0172701191681386,-0.9764289676194755,-0.05861016977400547,0.7454956814835768,0.5487977372484988,-0.06336238125970449,-0.2772253420166317,0.19061338028635041,6.820048873548517,Systemax Inc.
GCO,-0.057735987801577966,-0.19322718865124633,-0.1313958590910494,0.610521962369767,-0.019233059231522298,-0.05388511518104707,-0.04969081608974174,0.056263834836404875,-0.6332306360574228,-0.7848937012923903,-0.05516073921041271,-0.16523807271248564,-0.16292042288270128,-0.06336238125970449,-0.336520876258452,-0.08318138774121815,-0.38395929440258336,Genesco Inc.
SQBG,-0.05195148254304213,-0.23899475936934567,-0.12977292079019795,-0.25048090738394374,0.00278833861840812,-0.05296490365874691,-0.043395085081390956,0.11328672571838633,1.4877146911222134,0.6373696602733177,0.013543116067449842,-0.16523807271248564,-0.12400494528680277,-0.06336238125970449,-0.336520876258452,-0.10113660259750551,-0.38395929440258336,"Sequential Brands Group, Inc."
BLBD,-0.049194993062506125,-0.2125079632344275,-0.13353518911671494,-0.5730109212948998,-0.11611614374214588,-0.05071520141396156,-0.049515631444081706,0.06799272074132885,-0.02574999913683555,0.3412310565324818,-0.22092755807695108,-0.16523807271248564,-0.5467575559403837,-0.06336238125970449,-0.020923579366237212,0.007559222875473715,-0.38395929440258336,Blue Bird Corporation
SMRT,-0.046135702004170144,-0.2036962388727396,-0.13524046301542306,-0.26501552174473797,-0.06200326158829673,-0.05105932964815384,-0.050051158083818034,0.058206963470036295,-1.0805493521807,-0.055805589291372366,0.04594705383838595,-0.24898370528223854,-0.31137128721074064,-0.06336238125970449,-0.336520876258452,-0.07528702881266867,1.9335032167251935,
WKHS,-0.0494803472986895,-0.24259755565752553,-0.13518769631374652,-1.0367343318535702,4.023408680736611,0.44881381782804064,-0.050051158083818034,-7.541396297595886,-1.0805493521807,1.3542017954111443,-0.07886343984673257,-0.16523807271248564,0.8448937624346832,4.972211564674367,-0.336520876258452,0.680479126431605,-0.38395929440258336,Workhorse Group Inc.
IHG,0.7545171610158391,0.0005699120619512919,-0.07722676089365667,-0.5750872947750132,-0.1181356940474787,-0.04308204279971514,-0.046827538154915166,0.08458591378457746,0.24875094958661934,0.7317121798481172,-0.12568314981354647,0.1900992988161186,-0.23889826009374127,-0.06336238125970449,0.12959988313500817,0.05431697660453277,-0.026585059799086676,InterContinental Hotels Group PLC
EDUC,-0.04296822690794412,-0.23911498719286192,-0.13494986121734626,-0.18472908051368447,0.02987244476800848,-0.049116788641835996,-0.04945774477845913,0.07581612276594332,-1.0805493521807,-0.02217290859703273,-0.02576939042137609,-0.16523807271248564,-0.005606820385823713,-0.06336238125970449,-0.11027022625707725,-0.04132051079114656,-0.38395929440258336,Educational Development Corporation
FLXS,-0.04744357736368181,-0.23842812252582543,-0.1310730955730592,1.9366324916688904,-0.09937877477329173,-0.05591485034538149,-0.04812780113520468,0.07094834953374904,-1.0805493521807,-0.9764289676194755,-0.05861016977400547,0.062154582390107266,-0.07912726201368583,-0.06336238125970449,-0.0757725846135739,-0.04970455739759479,0.024468402287127145,"Flexsteel Industries, Inc."
VALU,-0.04672140270864711,-0.24378214543716106,-0.13513744383820167,-0.5307913271992595,0.07156370929042703,-0.05426471803059402,-0.04938413673430607,0.11870191164056602,-1.0726939991170716,-0.9764289676194755,-0.05861016977400547,0.19068086570896411,0.027789588441298328,-0.06336238125970449,-0.1447139887205734,0.6538134065169369,0.485772898994702,"Value Line, Inc."
MYE,0.02198612337891631,-0.22270760023277467,-0.1277849546935219,0.02913738793800086,-0.07204568296960923,-0.049472024100422084,-0.047115859239236946,0.06358976463824084,0.0379656423792604,-0.3485239204192242,-0.04254087129482944,-3.305699294078219,-0.11731760648667942,-0.06336238125970449,-0.336520876258452,-0.06395001711828559,0.2669723471966428,"Myers Industries, Inc."
NC,-0.06907896333803838,-0.24105046916944198,-0.13208330152521222,1.4196154951206412,-0.03953922257555363,-0.052859849866793145,-0.04519639514389246,0.11776440789641912,-0.6114102108806775,-0.893202334036873,-0.057186389804042226,-0.08905280974972433,-0.052700188201150196,-0.06336238125970449,-0.23545251442826629,-0.03971789657256885,-0.02840839773073716,"NACCO Industries, Inc."
EVI,-0.04498846785729415,-0.2401535838588394,-0.13375772449469922,-0.4041325449123392,-0.08554623843539572,-0.052069817950218644,-0.04761454436553299,0.07007300456782449,1.334535306381462,-0.6774401367011534,-0.0529279933484249,0.04005504046197801,-0.08057752825949571,-0.06336238125970449,1.4264373230990308,-0.0034513303669768745,-0.3292591564530686,"EVI Industries, Inc."
CNET,-0.044722627974436886,-0.24314598260057085,-0.13442009743387298,-0.3134642362807185,-0.10397117683747319,-0.05457657659743952,-0.0474230509766438,0.022782921591239687,-0.1108496573261419,-0.8079805414300301,-0.054474736133975875,-0.16523807271248564,-0.82895519627089,-0.05488787242497987,-0.336520876258452,-0.639407233752024,-0.38395929440258336,ZW Data Action Technologies Inc.
HOFT,-0.058465270474870885,-0.23230097057155172,-0.1260010831932279,1.1794482959208523,-0.1011770044972182,-0.054356952030516166,-0.04664079367210037,0.07510414999820952,-0.10561275528372313,-0.5423393684882986,-0.05109325870531318,-0.044853725893465875,-0.05898467526632636,-0.06336238125970449,-0.09656246487691032,-0.03767011173771955,-0.14874870121966974,Hooker Furniture Corporation
ICLK,-0.016341732673033727,-0.24251711999325298,-0.1296670607358108,-0.20618493980819022,-0.04355065811354347,-0.055400590748998606,-0.04011766504551374,0.029220959917673664,0.09338952232819299,-0.36762044250838294,-0.045006599333720324,-0.16523807271248564,-0.23253320268157565,-0.028476519737617216,-0.336520876258452,-0.15230154542765328,-0.38395929440258336,iClick Interactive Asia Group Limited
SALM,-0.04568363204294763,-0.24367994222734823,-0.13165188691561944,-0.698977579088449,-0.12355804829193394,-0.058316579665900585,-0.04689725334579935,0.0736134190554085,2.156292518537687,0.3178591936770935,-0.021585418827825015,-1.4254935295086972,-0.11437678882156495,-0.06336238125970449,-0.336520876258452,-0.06608683607638921,1.8842730925706304,"Salem Media Group, Inc."
GHC,-0.24977616029109154,-0.06827802876060307,-0.07530298865293668,0.03605863287171237,-0.07337360645804725,-0.042942884446516956,-0.04512520529270097,0.08502088918787916,0.43989787413490755,-0.6908362044353393,-0.05331629697659669,-0.10417354896370751,-0.07111051248823676,-0.06336238125970449,-0.1468631693453053,-0.02093169656590787,-0.23262224607559243,Graham Holdings Company
CSV,-0.046283548783941024,-0.24146154160346817,-0.13012907707487334,-0.6899799606746241,-0.10825926310222095,-0.055731972586915174,-0.04698995699121997,0.08722587918230962,0.4809202734671887,0.16166674435083933,-0.0050857504940919245,0.10751680003205671,-0.08738572258010321,-0.06336238125970449,0.0259483139522547,-0.05541758030641349,-0.030231735662387644,"Carriage Services, Inc."
LIND,-0.0193313651524392,-0.23314762335216124,-0.13524046301542306,-0.6179990133640245,-0.04191841882567174,-0.04927351304594774,-0.050051158083818034,0.07473684410998345,-0.8034299524360354,0.16793724414130948,-0.0056034886649876485,-0.16523807271248564,-0.06917682416049024,-0.06336238125970449,0.46927219362711,-0.0545717561354975,-0.38395929440258336,"Lindblad Expeditions Holdings, Inc."
WEYS,-0.04652806461202364,-0.24056900166743245,-0.13020742547670788,1.681930678108307,-0.052348151224445326,-0.055239731717304154,-0.04611207171488379,0.07722874460406365,-0.36963989992234036,-0.9148640605857695,-0.05769118452066556,0.09821172974652857,-0.0684516910375853,-0.06336238125970449,-0.11932192849828803,-0.03992564286016226,0.18492214027237056,"Weyco Group, Inc."
STKS,-0.04578314429856265,-0.24200853735394617,-0.13461307772134334,-0.8214836144151426,-0.10413716727352794,-0.052169489386739286,-0.0481663859970591,0.07250687088629844,-1.0805493521807,-0.45113209880873417,-0.031927238791467104,-0.16523807271248564,-0.0031897099761405722,-0.06336238125970449,0.04637001981887522,-0.04596512422091346,-0.38395929440258336,"The ONE Group Hospitality, Inc."
VOXX,0.01661956959396355,-0.23026611856937637,-0.12715572532128197,0.6589706769057474,-0.07190735760623027,-0.05294914803647904,-0.046380666093314975,0.07021674460511299,0.4743741459141651,-0.8926322886013758,-0.05740966439024101,-0.16523807271248564,-0.07739499955341292,-0.036275147499633745,-0.2807843611848855,-0.03842690178538125,-0.38395929440258336,VOXX International Corporation
SORL,0.1053623672337036,-0.18141123465721617,-0.12106434849971474,-0.5197173353053212,-0.09154955920604259,-0.012814073438527283,-0.04273959232623064,0.07851678767097345,-0.9631554647298105,-0.06692147528356901,-0.01217229170822714,-0.16523807271248564,-0.07332619703044631,-0.04516558314833259,-0.29388897507774947,-0.04465929041318347,-0.38395929440258336,
