Name,Net cash flow / Change in cash,Average Payables,Average Receivables,Current Ratio,SG&A to Revenue,Days Payable Outstanding,Days Inventory Outstanding,EBIT per Revenue,Debt to Assets,Debt to Equity,Payout Ratio,Return on Equity,R&D to Revenue,Price-to-Earnings Ratio,Dividend Yield,cluster
Boston Scientific Corporation,-0.04346393749986875,-0.05261318797740499,0.11314771111048423,-0.3625114084026151,-0.05212467840220525,-0.07201915255121433,-0.02342367569773542,0.05031376568121955,0.12040203916788934,0.0008636876265957493,-0.05784659519570565,-0.015925892774804454,-0.04786076341167709,0.038394393327660745,-0.20589809805734602,1
ON Semiconductor Corporation,0.05177631475054356,-0.0402605105186394,-0.047613711024179384,-0.10789322161021878,-0.058599864959022835,-0.06448869501124092,-0.026487212439623976,0.05013238268269175,0.17793928319128358,0.0055034995911500476,-0.05784659519570565,-0.015925857375393995,-0.04789493638714979,-0.12836292763504334,-0.20589809805734602,1
Itaú Unibanco Holding S.A.,0.910023880531904,-0.08448287828047209,-0.17374120506537008,-0.36041441945223857,-0.04588773457307846,-0.07541706461634984,-0.034094370282855176,0.05235234692814828,-0.4276100332787052,-0.005434765780405517,-0.028021334441143308,-0.01592594559297244,-0.04934991653516031,-0.1034452201234817,-0.10626170216323756,2
The Bank of New York Mellon Corporation,0.36188598536817457,1.3627056182461754,-0.17374120506537008,-0.4085771452692582,-0.048036934758668194,0.03970250872341336,-0.034094370282855176,0.05169386492788732,-0.28618107331910314,0.02911173968166177,-0.008871183052229321,-0.015926378814329,-0.04934991653516031,-0.12431482789398145,-0.009294138302007034,2
APA Corporation,-0.27994378587528473,-0.035536254948116484,0.05706074619270789,-0.2785512894603195,-0.05976349259742849,-0.06618903976481001,-0.02350218396121532,0.0502453293371772,0.21294445962509687,0.02626209138847093,1.6813544665087603,-0.015926937338360685,-0.04934991653516031,1.9731107766016216,0.13304357011814785,7
At Home Group Inc.,0.014869096221258168,-0.07947752406498935,-0.17374120506537008,-0.3415213786670412,-0.05566822549933277,-0.06740521873229352,-0.034094370282855176,0.049592970790323335,0.13991641913386574,0.0005275752638091431,-0.05784659519570565,-0.015926666504775904,-0.04934991653516031,0.3294880539409823,-0.20589809805734602,1
New Gold Inc.,-0.020155545133884543,-0.07327591437526385,-0.16801433506566196,-0.09657685775277898,-0.06027257968923095,-0.05470730414409654,-0.030223141383518493,0.030526578982168463,0.16808150362084198,0.0012290271513638047,-0.05784659519570565,-0.015934148142081564,-0.049284199274635884,-0.231416720084706,-0.20589809805734602,1
Kosmos Energy Ltd.,-0.022276454478974764,-0.0729413732689767,-0.1414789283733636,-0.2593864797017521,-0.05845942714059457,-0.056706328722083275,-0.022607929121081324,0.04925629012431002,0.4879563917229291,0.10635912879861936,-0.05784659519570565,-0.015927529576116612,-0.044958689186919004,-0.231416720084706,-0.20589809805734602,1
"Delta Air Lines, Inc.",0.29088028676981204,0.15517429225795054,0.2526833531668645,-0.4391706474368848,-0.0551716774984614,-0.06901220475137715,-0.03069999514675253,0.04988174963134216,-0.003926690924619988,0.030010474912591182,-0.013845248348051136,-0.015925353355216512,-0.04934991653516031,-0.15040114475571273,0.02806951015828361,2
Infosys Limited,-0.12681845324577254,-0.07853676996454148,0.2927714431648213,0.14581235519367428,-0.058303942413049,-0.07448156450483279,-0.01818385631722149,0.05141303661978304,-0.55555998851954,-0.05821902031889412,0.01657307403793612,-0.01592556631357467,-0.04934991653516031,-0.08402875267536683,0.01116690728339023,5
Carnival Corporation & plc,0.195794394733744,-0.03038779530871315,-0.11283639713196628,-0.4572403252092485,-0.05798043386702675,-0.07171937223090885,-0.03285840090372564,0.050414157650877534,-0.06568869762106071,-0.027362444056984184,0.025947274018523384,-0.01592624395943202,-0.04934991653516031,-0.10625727297875157,0.08144615081584171,2
Petróleo Brasileiro S.A. - Petrobras,-2.646594592201576,0.3540063532613862,4.75563942150879,-0.2314606140535537,-0.05937728859675075,-0.0690864620215236,-0.015132195825381646,0.050456515121769824,0.2087196969520505,0.02793534641190864,-0.034506750346080216,-0.015926405223412998,-0.04918956641948073,-0.12215590295220563,-0.11426819826187128,3
"Discovery, Inc.",-1.9374637675040165,-0.06265630995004387,0.2315030244377853,-0.3081198530878236,-0.055008669316357166,-0.07247169218166588,-0.017910738284146396,0.0502055722527773,0.4823233748255338,0.08809945935071195,-0.05784659519570565,-0.01592657098255721,-0.04934991653516031,0.03433705556802038,-0.20589809805734602,1
"Laredo Petroleum, Inc.",-0.00611123539198582,-0.07984763305089801,-0.1560182695675432,-0.32582448686478593,-0.059056287868914724,-0.06940568443584769,-0.028534142177342868,0.05199452832536794,0.2620321783023983,0.002989963660745831,-0.05784659519570565,-0.01592541572560637,-0.04934991653516031,-0.20752997544649554,-0.20589809805734602,1
Abbott Laboratories,-1.7028362417007314,0.1104697096143991,0.7744648420291598,-0.20499492438696054,-0.05324316531325896,-0.06611221467092522,-0.0230475111040873,0.049874004260996835,0.030474947984472405,-0.011682071653939259,0.10208873508533424,-0.01592653558314675,-0.04836152893687312,0.2672293515336051,-0.06800844302532094,1
Fifth Third Bancorp,0.06613181468456032,-0.08448287828047209,-0.17374120506537008,-0.4899887209159595,-0.04697863548408375,-0.07541706461634984,-0.034094370282855176,0.052584709978449835,-0.3223933248023583,0.017881202690291764,-0.012314766718567505,-0.015926210245707773,-0.04934991653516031,-0.16152279532226785,0.07343965471720795,2
"Patterson-UTI Energy, Inc.",0.07699908249482536,-0.062417631711972114,-0.07018748721715584,-0.17195844280314432,-0.06022493114369279,-0.06711052165489859,-0.0231455392793014,0.047852775989293966,-0.1439473966598732,-0.03488843826720612,-0.07602106454582383,-0.015927484062588874,-0.04934991653516031,-0.231416720084706,-0.0858006565778403,2
U.S. Bancorp,0.6159628981788369,-0.08448287828047209,-0.17374120506537008,-0.4884520288633809,-0.04866890494159539,-0.07541706461634984,-0.034094370282855176,0.05254764066233618,-0.316760307904963,0.021220405946671773,0.003946600594696115,-0.0159261872079962,-0.04934991653516031,-0.12968765949918826,0.05475783048706265,2
The Boeing Company,-0.31699023731790865,0.8262143697655339,2.638333770188132,-0.3050169791269127,-0.06010204805256807,-0.06320208430693533,-0.023276856672697147,0.04984943993485251,-0.3181685621293118,2.9263564661592736,0.014659972001081573,-0.015753593168089688,-0.04892538303217259,-0.06636104214414609,-0.01730063440064076,0
Gerdau S.A.,0.04121505253881568,-0.011170493526777058,-0.02190117038513721,-0.4046009810723832,-0.06033778296207265,-0.06688274520839778,-0.02957305510077695,0.0494863996090472,0.029267872935030588,-0.015890782979267253,-0.04393834338777312,-0.01592646590811664,-0.04934991653516031,-0.13157498669475862,-0.14629418265640612,2
JetBlue Airways Corporation,0.06829285768538006,-0.05493362049093888,-0.13228957459129226,-0.40102354991745054,-0.05357921295021231,-0.06995952209254701,-0.03229832409503748,0.04911519513986519,-0.078161806465293,-0.01765171948864928,-0.05784659519570565,-0.015926743484446268,-0.04934991653516031,0.015854551798183368,-0.20589809805734602,2
"QEP Resources, Inc.",0.016026489108411476,-0.06206895047005561,-0.1515336758442797,-0.3482746925819649,-0.05835911441314583,-0.06264449972376071,-0.030576392851132787,0.043098255997410594,0.2737005704470028,0.008762328152081097,-0.05784659519570565,-0.01592903489390421,-0.049347287844739324,-0.231416720084706,-0.20589809805734602,1
eBay Inc.,0.03896441695996945,-0.06214871533770834,-0.04575020570681404,-0.20937545233177599,-0.0506826829451293,-0.07287169623461437,-0.029775362109125517,0.05109446987512596,0.2582097739791659,0.049168879591428,-0.05784659519570565,-0.01592470548981558,-0.04777795966341633,-0.13090892555525482,-0.20589809805734602,1
Huntington Bancshares Incorporated,0.37022143694276494,-0.08448287828047209,-0.17374120506537008,-0.4933511870340052,-0.045707171663670686,-0.07541706461634984,-0.034094370282855176,0.0522838740956923,-0.3588067554605204,0.011823873369637404,0.020590588315330654,-0.015926263625771164,-0.04934991653516031,-0.14115665956429174,0.16684877586793462,2
Marvell Technology Group Ltd.,0.03754121578371532,-0.0740148271037923,-0.11776523234235,0.5230853244409023,-0.058755349686568425,-0.06965154045764879,-0.026507661020534912,0.05082297716169995,-0.55555998851954,-0.05821902031889412,-0.01403655855173659,-0.01592626194008495,-0.0454515686408521,-0.043577316924198535,-0.10626170216323756,5
"Walgreens Boots Alliance, Inc.",-0.7640174180589038,0.8603682358241109,1.0171750467786942,-0.35101252254747456,-0.05652840713720591,-0.06555345098501364,-0.030837009568367137,0.04920697266411568,-0.13046839194110604,-0.01776862813657506,0.003946600594696115,-0.015925883222582586,-0.04934991653516031,-0.106493766254359,0.006718853895260387,0
"CareDx, Inc",0.02640999200692158,-0.08418912602696191,-0.17258210475796884,0.257698339784168,-0.04694603384766291,-0.06953279171089373,-0.02578538856832436,0.04332524236369517,-0.55555998851954,-0.05821902031889412,-0.05784659519570565,-0.015929707482702924,-0.046857918016074536,-0.231416720084706,-0.20589809805734602,5
Knight-Swift Transportation Holdings Inc.,0.008167393155287502,-0.0758628340602739,-0.0668857194055781,-0.2320081800466557,-0.054218706587698166,-0.07330741399935169,-0.02676075908924218,0.04974923785514087,-0.3193756371787537,-0.04579016968628488,-0.03852426462347475,-0.015926537268832964,-0.04934991653516031,-0.13369603576036296,-0.12049547300525308,2
KB Home,-0.03041802962434875,-0.06738752681810739,-0.12492254720420742,0.008987644416103845,-0.05878544350480305,-0.0699895237066323,-0.029896392705486594,0.04949067451688503,0.2614286407776775,0.013899001870319954,-0.04789846460406202,-0.015926510297853566,-0.04934991653516031,-0.13037312047770672,-0.16408639620892548,1
The Progressive Corporation,-0.04726119877273769,0.2246966257689075,1.408156642901624,-0.40953125593739664,-0.05592653077251334,-0.060324706796750324,-0.014723831413932287,0.049705183997671716,-0.3652444890575435,-0.02848038300277444,-0.009445113663285685,-0.01592561070331159,-0.04934991653516031,-0.10617413081154582,-0.04043051201891594,0
"Altria Group, Inc.",0.05131323410751076,-0.05645640432794551,-0.1479248387174795,-0.4643586831195736,-0.058509583504318965,-0.07391258192853406,-0.0337294390144411,0.05240979618130378,0.3752960537750241,0.06899950899583802,0.0976886004005688,-0.015924322839045386,-0.04934991653516031,-0.10776768901632257,0.33409558326161665,1
Medtronic plc,-0.38614361334414,0.03092238250981525,0.8787302371032107,-0.08544301589303979,-0.052663859312242337,-0.07021895089696488,-0.021065123874151933,0.05086074976156471,0.011362926368309951,-0.02111513818345044,0.09577549836371424,-0.015926624924516002,-0.048360214591662634,0.09651261580819187,-0.004846084913877221,0
Transocean Ltd.,-0.1045905823801982,-0.06744220200920754,-0.06465796697569164,-0.0071410788794641295,-0.0596732111427246,-0.06689264967138839,-0.021048639996264773,0.04519406114668239,0.22662464351877104,-0.0025924242777100523,-0.05784659519570565,-0.01592782457120377,-0.04934991653516031,-0.231416720084706,-0.20589809805734602,1
Barclays PLC,2.58228323104362,-0.08448287828047209,-0.17374120506537008,-0.3591416693944685,-0.04709901075702227,-0.07541706461634984,-0.034094370282855176,0.04992841915415672,0.013374718117379685,0.3161443907109319,0.008193687116513214,-0.0159268435018282,-0.04934991653516031,-0.0854514075364429,-0.01107335965725899,2
"Centennial Resource Development, Inc.",-0.017683620661375462,-0.06852598902005996,-0.15743244284667748,-0.405404077862266,-0.059455030960523535,-0.049595474542775186,-0.02673318475830201,0.051723291965746335,-0.22602850002191816,-0.041778741704331636,-0.05784659519570565,-0.01592660638196767,-0.04920270987158561,-0.09746545069767297,-0.20589809805734602,2
"EOG Resources, Inc.",0.2372882726720549,0.06369780288507906,0.1455735217569268,-0.2539108197707328,-0.060616150780742964,-0.06301704378407917,-0.02686766319870321,0.051155579479033465,-0.1948457279113374,-0.035261084582469536,-0.03335888912396748,-0.015925976497219666,-0.04923688284705832,-0.09555687605937224,-0.12850196910388678,2
Hewlett Packard Enterprise Company,-1.4361017913138394,0.3565443263230639,3.195930922223205,-0.3181585629613589,-0.057293291684002726,-0.05653242416952078,0.003974833164640898,0.048953099180659855,-0.11537995382308305,-0.01645340584741006,-0.00045353409006932966,-0.015926464222430426,-0.048641484466707116,-0.11871289342802994,0.012946128638642156,0
Texas Instruments Incorporated,0.2559948783280079,-0.050256498705847134,0.05215200047867236,0.09598384982139883,-0.05855973986804335,-0.07252076905780712,-0.029109649181583038,0.05275603781402157,0.03932683168037925,-0.017045255877534308,0.030347408703288836,-0.015923482805416247,-0.048051343467197895,-0.07852843641377788,0.04141367032267312,1
Oasis Petroleum Inc.,0.016264203838501648,-0.08326697164338033,-0.1047477841249182,-0.33604571873602185,-0.05992399296134651,-0.07458645224385757,-0.02321297494875092,0.04921005815026943,0.16606971187177225,-0.004704086730869406,-0.05784659519570565,-0.015927022184566705,-0.04919482380032269,-0.231416720084706,-0.20589809805734602,1
"ONEOK, Inc.",0.006790191322907957,-0.002654711042116508,0.010055778970182965,-0.38039856417727796,-0.06123558187273907,-0.06693910631922527,-0.0298552455173479,0.05020448305701673,0.4827257331753477,0.04626808376476963,0.16388193087573605,-0.015925985487546132,-0.04934991653516031,-0.05341950191764302,0.3287579191958608,1
CVS Health Corporation,0.7539609298026111,0.5604523334498549,2.62715273828394,-0.3137780350165435,-0.058481997504270564,-0.07103030459141985,-0.02818785572855413,0.048929706175344735,0.1964477672827252,0.033926914618104737,-0.7291540999279652,-0.015927026117834534,-0.04934991653516031,-0.231416720084706,0.06543315861857428,0
Hess Corporation,-0.6500995798728354,-0.05076409331818266,0.010336759210962294,-0.13198612530670362,-0.059399858960426724,-0.06809554408136866,-0.02400302239184096,0.0493880287820346,0.07071078296586704,-0.007590268976537047,-0.2317475703457837,-0.01592713343985672,-0.048613883217286866,-0.231416720084706,0.01383573931626812,1
GoDaddy Inc.,0.12253503700595525,-0.06822172230672283,-0.16966876417668875,-0.3632414963934176,-0.05533970131693808,-0.06693577862927869,-0.03344744504711908,0.0493199206373498,0.24171308163679406,0.16400239901652308,-0.05784659519570565,-0.015926422080275122,-0.04720490515164345,0.9809808381466186,-0.20589809805734602,1
The Blackstone Group Inc.,-0.41495587351278335,0.09290095366251548,0.3292703310188341,-0.26673921948602103,-0.0492356718516809,-0.04866013164495639,-0.009002211320915911,0.051401903300048256,0.16204612837363278,0.059946395572085615,0.14609008193298875,-0.01592561070331159,-0.04934991653516031,-0.1101012125092305,0.5164657721749399,6
Nielsen Holdings plc,-0.02617559349331093,-0.0025426051463064013,0.044243465717170666,-0.2807415534327272,-0.05369958822315082,-0.05899046034187089,-0.02290828216366662,0.048022136151288426,0.5559549528414859,0.15703172088394854,-0.1908071867570965,-0.015928374104908983,-0.04934991653516031,-0.231416720084706,0.3243098658077309,1
"Box, Inc.",0.015888799797216392,-0.08362381065585221,-0.14808428205048724,-0.31651586498205314,-0.04200563202081137,-0.07219800933527214,-0.013213458152098316,0.04591719009747403,-0.24373226741373186,0.3607377331041207,-0.05784659519570565,-0.0159851407118995,-0.045797241431210514,-0.231416720084706,-0.20589809805734602,2
Occidental Petroleum Corporation,0.4347440065386681,0.25245117403625433,0.8172800129793585,-0.25683117173394304,-0.05909892077808044,-0.05074224366247538,-0.014505004809651298,0.051686971367112575,-0.08218538996343247,-0.022876074692832468,0.051965461719745185,-0.015925880413105564,-0.04927368451295199,-0.12641093430942404,0.2433552941437679,0
Cenovus Energy Inc.,0.05368009072746647,0.03956624742320401,0.04029702811846489,-0.33524262194613896,-0.06076411205372989,-0.06700673441176161,-0.03022276634404328,0.047373185600744286,-0.03148823788687527,-0.01988759738022978,-0.07131483353516165,-0.015927827380680788,-0.0479948266231469,-0.231416720084706,-0.06267077895956512,2
Synchrony Financial,-0.4302906346466001,-0.08448287828047209,-0.17374120506537008,-0.473536163825424,-0.054900833134349736,-0.07541706461634984,-0.034094370282855176,0.05312253219914771,-0.1035103825035716,0.061232390699269175,-0.021306346291783858,-0.015925900641340113,-0.04934991653516031,-0.17377702696653674,0.06721237997382623,2
